2012Price Difference,2013Price Difference,2014Price Difference,2015Price Difference,2016Price Difference,2017Price Difference,2018Price Difference,2019Price Difference,2020Price Difference,2021Price Difference,Time_Index
-7.65806,-5.823185,-13.24031376,1.05716,-3.407134,7.21,-12.48461,-8.15743,10.04,-2.333521111,217
-7.30284,-6.903185,-14.54031376,-0.690663038,-4.457134,6.83,-12.99461,-8.57743,8.55,-2.02599743,218
-7.39284,-7.033185,-14.47031376,-1.791207262,-4.017134,6.14,-12.91461,-8.90743,10.51,-2.895,219
-7.20284,-6.923185,-15.13031376,-1.681751497,-3.747134,6.81,-13.10461,-8.27743,12.28992,-3.305,220
-6.10284,-6.093185,-13.74031376,-1.262295743,-2.147134,7.629919996,-12.04461,-7.46743,-3.895998,-3.225,221
-8.82012734,-3.103185,-10.677263,0.15716,-0.88017,7.90949226,-6.83852,-5.50743,-2.855998,-3.29091,222
-1.07243266,-2.68013918,0.395164,3.08716,1.61983,-6.526719,3.032744671,1.707134,3.08133,-1.78529,223
-2.84384,-3.35013918,-2.556728449,4.516071454,0.81814466,-5.481268,6.74011,-16.74420873,-1.56596891,0.83471,224
-9.83384,-5.46013918,-5.454836,11.22679485,-1.71601747,-5.581268,-3.62989,-9.576925709,-1.60596891,-1.19487,225
-10.61384,-6.41013918,-4.394836,16.54404,-0.11212737,-4.481357,-3.69989,-10.82756846,-0.95791467,0.163123957,226
-10.73384,-7.17013918,-5.946728449,12.24404,1.71983,-5.551055,-5.69989,-6.432164,-2.549366,1.133123957,227
-12.13384,-8.16013918,-5.574836,-1.45596,-0.74017,-5.781055,-5.18852,-5.60743,-5.289366,-0.776876043,228
-13.07384,-10.15013918,-5.054836,-0.4934,-1.227134,-5.371055,-5.95852,-6.36743,-5.579366,-2.57064,229
-13.80384,-10.60013918,-4.517263,-0.52284,-2.067134,-3.621055,-6.86852,-6.52743,-7.119366,-8.8636,230
-14.38384,-11.16013918,-6.557263,-1.88284,-2.546056,-14.37941249,-7.71461,-7.39743,-5.00596891,-9.7136,231
-14.01596,-11.06013918,-7.347263,-2.11284,-2.556056,-13.00012149,-8.13461,-7.65743,-2.29867,-8.5836,232
-14.61384,-8.49013918,-6.707263,-2.35284,-2.006056,-11.64083051,-7.64461,-6.93743,-2.11867,-7.960882528,233
-4.97384,1.71986082,4.163271551,-2.934985811,1.892866,3.886877,8.65148,-0.50743,1.95133,13.88995,234
-54.8630082,9.395025044,7.803271551,-0.30128,1.19983,-76.34012483,-0.95852,-5.319098863,1.19133,13.55540926,235
-2.60158137,-1.43013918,1.303271551,-0.187300808,1.01983,-5.141055,-5.71999,-5.53743,-2.37867,9.394721758,236
-8.47384,-5.83013918,-2.046728449,-0.22284,0.68983,-6.281055,-5.36852,-5.95743,-3.607256,3.63989,237
-11.61384,-2.573185,-4.566728449,-1.13284,-0.59017,-7.051055,-6.51852,-5.808082,-3.805998,-1.85011,238
-10.61128,-2.383185,-6.664836,-1.88284,-1.887134,-7.371268,-10.11461,-6.142168,-5.465998,-2.71924,239
-5.27806,-2.860524,-9.114836,-1.897156819,-2.536056,-8.536719,11.27,-7.388294,11.18,-4.506876043,240
-5.79432,-5.80356,-8.267263,-1.847156819,-4.785556,3.97,10.21,-8.297242,10.89,-4.496876043,241
-7.04432,-7.72356,-11.247263,-2.977156819,-4.795556,2.3,9.96,-8.217242,8.55,-5.656876043,242
-7.08432,-7.81356,-12.287263,-2.967156819,-4.795556,2.07,10.07,-8.397242,8.38,-5.296876043,243
-6.81432,-7.594632575,-12.087263,-3.177156819,-3.945556,1.94,11.08,-8.567242,8.21,-5.066876043,244
-5.45653166,-7.01792,-11.037263,-3.007156819,-1.995556,2.73,11.87,-6.497242,12.38,-6.10304,245
-7.9271,-4.54884,-8.894836,-3.257156819,-0.923295,-19.907071,-12.099,-5.751224,2.154002,-1.58581,246
6.09304,2.45436,-3.716728449,-1.8634,26.98110972,-8.597071,-3.06156,-3.59481,-2.675998,36.01465,247
8.93304,-4.253338673,0.553271551,-1.90284,-94.7070707,-7.561812,-1.40156,-4.32481,-5.329434,30.99647062,248
-6.065696,-4.521039108,3.638371,-0.89284,-3.84995307,-7.331812,-6.7736,-5.41481,-0.13867,1.82331632,249
-7.940272,-3.65974,12.32175223,1.03716,-3.783494,-5.451812,-5.8936,-5.93481,-2.02867,7.80474,250
-7.4371,-2.84564,4.187168839,1.43716,-0.703295,-6.303626517,-6.6436,-6.25481,-4.24492274,-1.8544,251
-7.635564,-3.69564,-0.306728449,-0.94284,-2.023295,-5.904175,-7.829,-6.97481,-18.79769004,-4.60581,252
-3.94432,-4.00564,-4.306728449,-2.87284,-2.663295,-6.644175,-7.379,-8.01481,-9.229366,-6.8928,253
-3.95432,-4.60564,-6.256728449,-4.1534,-3.324509,-6.234175,-6.889,-7.853806,-7.64596891,-6.476876043,254
-4.78432,-5.27564,-7.136728449,-3.287156819,-2.855556,-7.714175,-7.039,-8.143806,-5.23867,-7.546876043,255
-5.77432,-4.87564,-7.126728449,-3.587156819,-2.935556,-7.824175,-6.249,-7.113806,-4.87867,-7.566876043,256
-5.79432,-3.69564,-6.966728449,-3.297156819,-3.045556,-8.974175,-5.0536,-6.79481,-3.24867,-4.347458192,257
0.90568,3.80436,-3.286728449,-0.1534,1.125491,-8.180604,4.07796,1.98519,9.15403109,11.7056,258
-0.556288,0.788960892,5.733271551,4.7466,3.436705,-5.960310162,6.4969,1.90519,5.400634,17.54678,259
-3.176288,-1.29564,-2.766728449,-0.1434,1.066705,-8.454175,-2.00466,-2.61481,-0.50596891,4.198217499,260
-4.686288,-1.45564,-3.584836,-1.2134,-0.243295,-8.464175,-10.33499365,-4.70481,-0.53867,1.67764,261
-4.30432,-2.36564,-3.667263,-1.047156819,-1.363295,-8.801812,-11.74176,-4.70481,-4.129434,-4.12526,262
-4.95432,-3.23564,-8.470313763,-2.407156819,-2.984509,-10.027071,-11.4431,-6.99481,-4.037256,-7.6544,263
-6.032304,-4.00884,-10.04031376,-3.76656,-3.075556,-17.347071,-10.05147287,-5.671224,-5.245998,-7.78304,264
-6.565592,-5.65884,-11.78031376,-4.150574748,-5.430568,-9.806960255,-16.64136,-5.107242,-6.455998,-6.8010949,265
-7.395592,-5.52792,-13.95031376,-5.310574748,-5.900568,5.59,-16.89553875,-6.127242,-6.585998,-8.0610949,266
-6.785592,-6.39792,-14.25031376,-5.330574748,-6.250568,6.12,-16.03553875,-6.987242,-6.875998,-7.6110949,267
-6.499353,-6.56356,-14.94031376,-5.360574748,-5.780568,-12.66925077,-15.29553875,-7.416205721,-6.355998,-7.4510949,268
-4.74988,-6.57356,-14.31031376,-3.450574748,-4.8274772,-12.304616,-11.869824,-6.536723855,-6.36677306,-7.18664,269
-7.546224,-5.788579949,-13.94031376,-0.970574748,-2.712344,-8.629552,-8.826048311,-6.997242,-2.977256,-5.97291,270
5.6624,-4.65792,-12.49031376,14.654012,10.01835346,-5.745,16.47604021,-5.877242,-3.849434,27.35659,271
8.6324,-2.40792,-10.547263,4.084012,-47.73107089,-4.215,-105.8914043,-5.161224,-2.06867,-93.48705756,272
-2.3076,-3.35884,-7.997263,0.764012,-4.577936,-6.275756,-4.325604,-4.381224,-2.71867,0.61805,273
-6.3576,0.90436,-7.227263,0.234012,-1.86412,-7.438696,-7.319178,-4.131224,-2.89867,-2.93291,274
-6.8476,3.39436,-10.437263,-0.795988,-2.20412,-13.79161498,-10.895526,-5.191224,-3.939434,-7.86291,275
-9.6976,-4.15974,-11.61031376,-1.565988,-3.87412,-10.46235302,-14.75604831,-5.131224,-6.399434,-7.096598318,276
-10.476488,-4.25974,-12.15031376,-2.635988,-4.442344,-14.712872,-15.44553875,-5.021224,-5.437256,-7.4510949,277
-10.501912,-3.77564,-12.63031376,-3.145988,-5.482344,-38.23731193,-15.35136,-4.701224,-5.559434,-8.9310949,278
-11.071912,-4.22564,-12.63031376,-3.755988,-4.883296,-13.01456725,-13.09595853,-4.121224,-5.49867,-10.4010949,279
-11.271912,-4.82564,-13.10031376,-4.912737,-5.213296,-13.061984,-13.11665446,-5.613806,-5.70867,-10.6710949,280
-11.196488,-3.95564,-11.75031376,-4.352737,-5.553296,-4.665756,-12.76736,-5.08481,-3.8685751,-6.6310949,281
2.6324,3.76026,1.072737,6.245845,-0.843296,13.995,-7.065538747,-2.149795212,2.71088406,4.15059,282
12.62266474,0.757143037,3.832737,8.224884,-1.32412,-0.627009226,-3.399824,1.693486,-91.3757125,-1.437606519,283
1.32504891,-5.762856963,-1.537263,-6.005116,-1.802344,-5.155,-5.905538747,-4.985643672,-0.047032,-6.29941,284
-3.608784,-5.738998216,-4.747263,-3.840637002,-2.612344,-6.775,-10.11553875,-6.856436458,-2.56596891,-7.2521851,285
-4.4376,-6.29308,-7.667263,-1.254155,-2.173296,-7.675,-9.66136,-8.477118,-1.35867,-7.6310949,286
-6.8176,-3.46564,-8.390313763,-3.284155,-3.300568,-7.259368,-9.53736,-12.627118,-2.62867,-7.65634328,287
-7.566488,-4.45564,-14.03031376,-3.475988,-2.21583573,-7.318025044,-9.962222431,-10.06,-2.667256,-5.67479,288
-10.906905,-5.49564,-13.03443951,-5.175207577,-3.28209743,-8.309179,-8.908072,-5.258292,-3.991963,-8.31363,289
-11.246945,-6.54564,17.91,-5.455207577,-3.94627669,-9.319179,-8.613614561,-6.02518022,-5.081963,-8.60363,290
-10.906945,-7.22564,18.2,-5.435207577,-4.36627669,-9.719179,-9.228072,-4.14481,-5.731963,-8.47363,291
-10.716945,-7.27564,-10.79186524,-5.225207577,-4.64209743,-9.809179,-10.37736,-4.46481,-6.331963,-8.17169,292
-9.140855,-6.37564,-11.307084,-3.766751151,-3.02209743,-9.269179,-10.16533,-4.136911,-5.761963,-7.79169,293
-4.33974,-4.91564,-3.184048,-2.33333,-0.213899,-6.904388,-5.355538747,-4.582302606,-4.393236,-7.9473566,294
21.22397145,-2.37564,6.767839586,9.301236043,9.896303,-4.626155,3.655578,-5.842187415,5.012805,9.9526434,295
,-8.352856963,5.388638722,-0.616778,2.23052597,-4.996155,9.910822,-4.215513549,-0.317195,-5.039294622,296
-2.7309,-7.282856963,3.863148,-5.090086347,-0.773697,-5.986155,11.887674,2.454486451,-2.737195,-3.9873566,297
-6.03974,-3.352856963,1.188638722,-5.923736,-1.229355,-5.376155,-12.3129689,-0.255513549,-3.337195,-5.4673566,298
-8.68974,-3.672856963,-1.051361278,-7.17140879,-1.433697,-3.606155,-4.955752,-2.425513549,-3.767195,-6.72471,299
-9.92974,-7.302856963,-4.071361278,-7.58606321,-2.083697,-9.035295763,-8.045526,-6.569586383,-4.447729,-8.00585552,300
-10.436945,-9.702856963,-5.991361278,-5.992472,-2.186228,-9.515295763,-10.48293616,-7.005513549,-5.007729,-7.36169,301
-11.61196,-10.32285696,-6.686852,-4.023204,-2.346228,-9.082668237,-12.75553875,-9.745513549,-5.667729,-7.60363,302
-11.69545,-11.47285696,-6.482160414,-4.135415166,-3.233899,-8.925295763,-13.02136,-11.49551355,-4.693236,-6.96068,303
-10.28384,-11.39285696,-6.962160414,-3.925974885,-4.223899,-10.27460058,-7.581488553,-10.95885048,-4.883236,-7.08689,304
-12.59545,-11.19285696,-6.532160414,-4.062738174,-4.263899,-9.653982,-5.059370384,-10.05551355,-4.557729,-6.39068,305
-8.41196,3.467143037,3.843148,-0.353736,-0.056228,0.324662652,-4.79136,5.304486451,-0.917195,0.21831,306
-8.40856597,9.1984,21.05863872,-66.11927189,0.793772,-19.72392125,4.964461253,16.89781755,1.142805,-2.61169,307
-10.8209,-0.6116,12.89863872,0.153222,-0.526228,-13.705916,0.30467,4.263486,-2.047195,-5.50363,308
-10.274805,-5.237529631,-3.78940663,-4.336778,-1.673899,-15.095916,-7.03136,-1.926514,-1.757195,-3.84068,309
-10.676905,-8.095740332,-2.861361278,-4.800694,-2.803899,-13.69823152,-0.971488553,-4.436514,-2.407729,-5.40068,310
-10.756945,-8.302856963,-3.986852,-0.83333,-2.10209743,-13.10529576,0.24467,-6.815513549,-3.493236,-7.39689,311
-10.77462,-9.392856963,-5.212160414,-2.574902,-2.78627669,-8.176155,-1.613522516,-7.795513549,-3.711963,-9.68689,312
-7.60897071,-11.43101031,-7.666562,-2.332168,-5.61035337,-3.716155,-6.808502,-9.3552,-6.33091,-1.669975468,313
-8.2495665,-11.86101031,-9.536562,-2.952168,-4.20080883,-7.356155,-7.368502,-9.713798288,-6.74091,15.98,314
-8.7701623,-11.63101031,-9.786562,-3.262168,-4.08113545,-8.494317467,-7.94533,-10.45379829,-6.40091,15.89,315
-8.63075812,-11.57101031,-9.426562,-3.142168,-2.75146208,-9.114929966,-6.77533,-9.0352,-5.84091,16.39,316
-8.22384,-9.671010311,-7.144264,-1.654225076,-4.91035337,-9.125542477,-4.406535049,-8.085353363,-4.94212,-6.22338,317
-7.386985,-3.441010311,-3.803150335,-0.28743,-0.51478101,-8.876155,-10.14533,-2.365353363,-3.88689,-4.67338,318
-0.116905,10.5587953,16.71513034,14.54124,4.812419,-7.476155,0.121096461,29.77659,2.42461,9.91304,319
0.60016364,6.397749134,-8.299001706,4.587602,2.640468,-8.343805483,2.564474,-99.23670556,-4.07894999,4.900265789,320
-4.37054038,1.59265,0.639034,-2.883298154,0.362419,-10.38529576,3.700822,-4.92562,-5.93942998,-2.12696,321
-9.5012444,-2.28735,-2.273150335,-3.063953633,-0.207581,-11.935916,-5.429178,-5.01253,-3.75087,-6.37696,322
-8.620855,-4.23735,-5.063150335,-6.474609125,0.032419,-9.086674533,-8.611874,-7.42253,-4.05087,-8.79696,323
-10.566945,-5.981107503,-7.444264,-6.002752,-0.32478101,-6.937433082,-9.77533,-6.91336,-4.55087,-10.68338,324
-11.55196,-8.191107503,-7.506562,-3.375230977,-1.35478101,-11.27819165,-11.44960674,-8.175353363,-6.10087,12.32707959,325
-12.331485,-10.2811075,-7.476562,-3.442093656,-1.85478101,-14.81895022,-10.69142428,-9.105353363,-3.43849231,12.36,326
-12.63545,-11.2211075,-8.486562,-4.212648509,-2.43478101,-14.405916,-7.666895308,-10.1852,-4.36369749,13.71,327
-10.86291,-10.99101031,-8.981756814,-3.783203373,-3.51478101,-14.31641,-7.06533,-10.9252,-3.40539,15.64,328
-7.97872,-10.0611075,-9.482445062,-4.012164,-3.58478101,-11.003982,-5.07533,-9.365353363,-2.68539,-5.64338,329
-8.382295,3.608892497,2.063438,3.580802062,1.37521899,-1.871984693,-5.89136,-0.035353363,-0.97409261,13.50766,330
-7.176945,0.984134247,9.426849665,5.587348617,1.32521899,-77.1095981,-1.485538747,-1.557171951,-3.60849231,11.97735002,331
-8.801485,-3.08492123,2.216849665,-0.262398,0.37521899,-13.00350202,-6.565538747,-5.40336,-3.42539,0.987350023,332
-9.967755,-1.94735,0.736849665,-6.892398,-1.28478101,-13.98832998,-8.965538747,-7.36336,-4.50689,1.35766,333
-11.07545,-4.481107503,-2.394264,-6.55876,-2.31478101,-13.11529576,-8.085689852,-9.125353363,-4.49091,-3.81234,334
-6.293315,-8.201107503,-3.146562,-0.96743,-2.15035337,-10.993389,-5.25533,-11.03535336,8.02858,-6.1275,335
-5.863315,-7.831010311,-5.086562,-2.768082,0.08853792,-7.416155,-6.928502,-10.80379829,9.74,-3.91696,336
-6.743315,-10.74372809,-8.752415992,-3.774444,12.63,-6.796155,-7.541634,-11.93020937,7.2,-4.05696,337
-8.053315,-11.05372809,-9.542415992,-4.589877,11.03,-9.586337,-8.281634,-10.8645323,7.13,-4.97696,338
-8.373315,-11.10372809,-9.272415992,-4.789877,11.96,-11.976337,-8.301634,-10.66518,6.8,-5.29338,339
-7.943315,-10.90372809,-8.972415992,-4.809877,-6.2798656,-10.654388,-7.841634,-10.84582772,8.3,-5.67338,340
-7.913315,-9.283728094,-8.157793,-3.809877,-4.3198656,-10.954388,-4.951634,-10.68020937,11.24,-5.47696,341
-6.53536577,-4.972896561,1.044004,-3.117311,-1.9610427,-13.736337,-1.966648,-8.326408078,-4.795649,-3.4175,342
-9.54813621,9.019465,32.644255,19.141848,6.547157,-9.836337,10.10467,-0.68896,-3.087228,17.81766,343
-8.031485,2.663611648,-93.735745,3.32437,1.056831,-9.396337,9.49467,-14.69678181,-4.008947,8.414913014,344
-8.951485,-1.95532,3.464255,1.912715,-0.033169,-7.906155,3.62467,-9.85896,-4.088947,-1.375086986,345
-9.98462,-5.28346,0.534255,-0.947285,0.536831,-6.726155,1.85467,-7.309734995,-2.663105,-4.19234,346
-6.705685,-9.348817032,-3.850019,-3.047285,1.730005,-6.376337,-0.63533,-9.060510005,-0.763105,-5.7975,347
-5.633315,-11.936385,-4.825996,-3.104444,-0.643169,-5.966337,-2.068502,-8.408871922,-0.82564854,-5.90338,348
-6.783315,-12.230535,-7.577793,-3.934444,-1.193169,-6.626155,-2.436648,-5.776408078,-1.48564854,-7.64338,349
-8.203315,-14.090535,-6.657793,-4.629877,-0.434596,-6.796155,-3.806743205,-9.796408078,-6.8696785,-8.49338,350
-8.763305,-14.20135,-6.922415992,-5.049877,-0.704596,-7.006155,-4.791634,-10.37020937,-5.2901875,-6.838818466,351
-9.053305,-11.85229,-7.652415992,-5.409877,-1.424596,-6.606155,-5.391634,-10.26020937,-6.09069652,-6.789278052,352
-8.393305,-12.06738,-7.402415992,-4.649877,-1.864596,-8.966155,-4.191634,-10.03640808,-7.187925,-6.51338,353
-4.083315,-4.12532,2.622207,0.415556,3.915404,3.713845,-2.591634,2.687570218,2.52828543,4.9325,354
-1.143315,-16.63442388,7.614004,6.482689,4.326831,18.993845,-1.296648,-4.586710645,-3.56815143,3.172018846,355
-3.733315,-3.866103948,5.022207,1.662715,1.035404,-5.446155,-0.606648,-6.156408078,-2.723105,0.552018846,356
-4.473315,-8.666913686,0.772207,0.862715,-0.252843,-7.166155,-1.496648,-7.380209374,-3.673105,-0.097981154,357
-5.713315,-8.27532,-2.287793,-1.937285,-0.922843,-8.826155,-3.496648,-8.10518,-4.928947,-1.217981154,358
-7.113305,-7.632896561,-4.392415992,-2.747311,-1.7610427,-8.584388,-5.256648,-6.28304,-5.027228,-2.21234,359
-7.31138,-6.832896561,-7.233787607,-2.374444,-2.1410427,-10.179179,-7.126648,-7.82336,-5.685649,-3.26234,360
-9.158115,-11.69289656,-8.155853717,-3.857073,-4.0398656,-4.799179,-12.755608,-7.382472,11.01,-4.72234,361
-10.198115,-11.03372809,-9.495853717,-4.487073,-4.9498656,-7.849179,-11.905608,-7.742472,9.23,-5.51234,362
-9.888115,-11.02372809,-10.01585372,-4.717073,-5.5898656,-9.149179,-12.949342,-7.722472,8.32,-5.858538846,363
-9.668115,-10.87372809,-9.740626935,-4.312156,-5.1698656,-8.859179,-12.04113,-7.912472,9.23,-5.327981154,364
-8.988115,-9.462896561,-6.900626935,-3.202156,-4.5498656,-7.250333002,-8.14113,-6.692472,10.37,-1.745086986,365
-7.70138,-2.172896561,0.610451,-0.922545,-2.4610427,-6.134388,-3.600974313,-7.93535,14.95,2.074913014,366
-5.983305,20.8495,32.435395,34.15393,-2.0610427,-5.436155,21.70794577,5.511642679,-1.471436,8.959763463,367
-3.513315,,-17.8680262,-80.97078524,-1.562843,-5.186155,23.920096,0.231642679,-0.682592,-95.66016269,368
-4.703315,-2.28572,3.185395,-0.127540671,-1.312843,-5.026155,7.967792,-1.368357321,-1.82585732,8.84932,369
-4.183315,-5.26144,-0.114605,-0.662545,-0.812843,-6.513854079,7.110516,-3.428357321,-1.209028,0.66496,370
-4.053315,-6.7879,-2.388028,-3.692545,-1.752843,-8.813389,0.531674,-6.078357321,-1.9967,-1.965086986,371
-3.973315,-8.732896561,-7.639549,-5.012545,-3.352843,-10.47937244,-5.406874,-7.667979351,-1.4867,-7.095086986,372
-5.193315,-9.463728094,-7.520626935,-5.216773,-4.322843,-10.48937244,-5.572028,-6.15535,-4.03631089,-7.02326,373
-5.943315,-10.72372809,-8.150626935,-5.232156,-4.782843,-8.712555033,-5.2213,-7.26535,-4.519961,-6.82234,374
-6.293315,-9.7731,-9.110626935,-5.637073,-4.842843,-10.27937244,-5.148326,-7.847298,-3.979961,-7.64234,375
-6.643315,-8.437835365,-9.940626935,-6.377073,-4.114596,-10.48937244,-1.5626,-8.287298,-4.009961,-7.95234,376
-8.22872,-9.1231,-9.040626935,-5.597073,-1.724596,-9.729372438,9.307972,-8.367298,-3.399961,-7.18234,377
-8.58545,-3.353728094,-1.740626935,-2.622156,4.766831,2.785204231,82.167734,1.92465,7.670039,-0.207981154,378
-7.296945,1.947103439,6.180451,1.597844,2.72009821,-26.51229832,130.6347465,0.13465,-47.50576033,0.492018846,379
-10.131485,-2.31024,2.250451,-2.422156,-3.09338667,-12.224943,-58.20249486,-5.94535,-3.928812,-4.797981154,380
-10.50545,-6.7779,2.421972,-3.497073,-3.58087301,-8.923982,21.01224226,-6.537298,-4.628812,-5.817981154,381
-5.913315,-5.4775,-1.188028,-4.267073,0.360005,-5.056155,23.267734,-6.392472,-4.89881502,-5.577981154,382
-7.933315,-8.012896561,-3.369549,-1.556516066,-0.353169,-5.856155,4.147972,-7.576726,-4.479961,-3.647981154,383
-7.57138,-7.833728094,-5.070626935,-2.206516066,-0.324596,-5.139179,-0.622738,-9.166726,-5.55631089,-5.707981154,384
-7.85708145,-10.94013918,-4.173310521,-4.206516066,-0.102843,-7.374793,0.84634,-8.076627539,-2.708835,-2.65234,385
-8.66756,-11.66013918,-6.723310521,-4.406516066,-1.472843,-8.044793,-0.42404,12.25858,-3.848835,-4.59234,386
-8.87756,-11.69013918,-8.123310521,-4.496516066,-0.572843,-8.154793,2.11434,-8.827737838,-4.708835,-3.94234,387
-8.21756,-11.48013918,-7.183310521,-4.196516066,-0.572843,-8.434793,9.24596,-8.938293004,-4.548835,-3.78234,388
-8.16756,-9.57013918,-4.783310521,-3.756516066,0.427157,-8.004793,44.31634,-6.64006,-2.078835,-5.157981154,389
-6.5394743,-5.223951275,0.841502,-3.266516066,2.217157,-6.469996,224.47426,-6.33006,-0.198835,-4.687981154,390
-3.56659,9.809755705,30.09883,-2.507073,5.065404,-3.900745,1493.12174,-1.65814,8.60109372,1.524913014,391
-1.84659,-24.64411685,-21.31745695,-1.387073,5.365404,-8.086620464,1533.509175,-4.33814,5.17109372,5.484374344,392
-2.88659,-1.33169,3.47883,2.777844,5.406831,-8.656143,461.80648,-5.455749328,0.24109372,8.413758619,393
-2.03659,-3.970878,-1.15117,0.897844,7.126831,-11.46181125,34.30032,-3.179650557,-0.55890628,0.254913014,394
-4.20228,-4.343951275,-5.31117,-0.857073,1.496831,-11.365954,29.51814,-2.770306564,-1.38890628,-6.887981154,395
-7.9458,-8.313951275,-7.926934,-0.256516066,0.377157,-12.21181125,6.90536,-1.060306564,-3.34890628,-6.43234,396
-9.00431,-9.83013918,-6.377256,-2.106516066,-1.272843,-11.81181125,0.50524,-3.500306564,-5.29890628,-7.18234,397
-9.93851382,-10.74013918,-7.267256,-2.727019612,-2.302843,-12.33181125,-5.46566,-4.850306564,-3.6998998,-7.50234,398
-9.81913,-11.45013918,-9.587256,-2.958783884,-3.2987308,-12.51208,-8.4441,-6.540306564,-3.828835,-8.00234,399
-9.83913,-12.27013918,-10.948498,-3.108783884,-3.57914198,-12.54208,-6.84664,-6.480306564,-4.418835,-8.01234,400
-9.58913,-11.19013918,-10.238498,-3.078493092,-2.852843,-11.53181125,-4.3841,-6.100306564,-4.539001,-7.35234,401
-3.89913,-4.29013918,-1.857256,-0.386516066,1.097157,3.682714226,6.72864,9.329693436,-3.309001,6.322018846,402
-13.67451252,-0.393951275,-1.657643784,-1.617073,4.345404,,27.92022739,3.359693436,-4.369001,3.537600693,403
-4.70071,-3.663951275,-4.072727896,-2.727073,1.495404,-8.105879235,14.2503,-4.795749328,-3.220804,-4.665086986,404
-5.15282735,-4.813951275,-3.306934,-3.792156,-0.422843,-7.36687,4.66634,-3.26814,-3.420804,-7.227981154,405
-8.84913,-7.233951275,-4.647256,-4.192156,-0.852843,-10.17208,2.33808,-5.24814,-3.589507,-6.42234,406
-10.35431,-7.20013918,-1.438498,-3.647073,-1.542843,-8.626143,0.73366,-7.26834,-3.249507,-6.32234,407
-5.81106,-7.82013918,-5.103310521,-4.587073,-2.132843,-6.150745,3.25646,-8.07592,-3.849507,-6.906822046,408
-6.045276,-11.59285696,-5.293310521,-5.917073,-0.572843,-7.766973,3.80722403,-12.461288,-5.519507,-6.25338,409
-6.525276,-12.10285696,-7.633310521,-6.187073,-0.404596,-9.007581952,5.93722403,-14.011288,-6.239507,-7.30338,410
-6.46270152,-11.89285696,-8.753310521,-3.046516066,-0.544596,-9.156973,7.82722403,-14.191288,-6.159507,-7.62338,411
-8.053068,-11.65285696,-8.723310521,-2.696516066,-0.414596,-9.036973,9.550837708,-15.051288,-4.829507,-7.37338,412
