Time Index,2013,2014,2015,2016,2017,2018,2019,2020,2021
8124,43.503395,45.689854,21.871702,33.585846,22.741045,22.24045,30.021503,28.29704,39.2046
8125,44.91724,45.742447,20.446806,32.489426,21.950235,19.048409,28.826868,25.97317,41.14888
8126,46.191025,45.855865,19.784758,33.74848,23.459778,17.604322,28.209015,23.243597,37.59285
8127,46.03277,46.328682,19.687712,33.79131,25.700384,16.778711,28.957003,22.474306,39.556396
8128,44.781815,46.636925,20.165562,33.31388,25.711853,16.786713,29.609682,22.411337,40.414467
8129,451.48657,47.31765,21.812597,34.706238,33.28307,18.706594,30.300741,25.356607,43.333176
8130,1003.0499,49.02667,24.804018,41.461876,35.94292,23.96927,33.461826,28.951872,53.375732
8131,1002.8347,49.6643,26.039831,41.205296,35.175697,23.415197,36.099567,30.690874,51.6894
8132,1001.6219,48.67895,24.888365,37.50588,33.974903,23.127916,32.571888,29.677431,49.441093
8133,998.2016,48.166676,24.657204,36.262516,33.60528,22.846401,30.062365,28.013353,47.339554
8134,993.00757,47.764942,24.693087,34.48503,27.48271,20.955944,27.277437,26.460045,45.859894
8135,698.3157,47.363953,24.996613,30.175255,25.934956,19.030346,22.913387,23.94153,41.893936
8136,698.47705,42.911613,25.295763,26.695026,22.722565,17.651854,19.820517,23.010687,38.80571
8137,699.43726,32.115925,25.750793,21.534447,21.301023,18.103682,22.160818,20.431845,31.973137
8138,699.01575,28.244923,25.815447,21.602837,20.68328,18.693918,23.465158,19.843288,29.182087
8139,699.3229,28.299294,25.890854,18.782223,20.919966,16.319769,25.945078,19.989645,28.92955
8140,699.1783,28.366669,25.469152,16.12101,20.824375,16.397293,26.729372,19.483562,27.18315
8141,700.4784,28.87397,25.385565,23.485783,22.731224,21.11932,28.661736,17.72981,29.417007
8142,701.27844,28.89483,26.01252,29.758818,24.57557,21.067266,32.813374,18.42349,30.89373
8143,996.9939,31.421358,27.653507,38.015324,29.384039,28.884726,36.762844,19.684256,33.181297
8144,996.50946,36.52574,28.86926,39.49007,29.845322,31.96305,36.713047,20.981964,34.19468
8145,995.70154,43.30159,29.370836,40.39876,29.066555,30.497795,35.20435,20.62489,34.175728
8146,994.48596,45.372673,30.696835,39.706146,28.855137,30.718754,33.730965,23.052187,35.960217
8147,993.59644,46.15892,29.167355,39.353806,28.274624,27.659311,36.996918,22.536795,37.069427
8148,997.3419,46.691925,28.928572,39.078133,27.429949,25.52968,38.941486,20.927042,38.324196
8149,994.53735,46.78811,29.079153,39.81334,27.620314,22.408972,44.675182,20.060144,39.3413
8150,992.6255,46.70278,28.824373,38.93418,27.801142,21.80116,41.80402,19.626188,39.72194
8151,992.37317,46.433624,28.66756,38.94326,28.118546,22.783821,41.19249,19.297342,39.820976
8152,992.26794,45.81095,29.282421,38.906242,28.52899,21.802172,43.36823,19.187037,41.516663
8153,994.2999,45.744072,31.863466,39.305565,29.91574,24.128046,44.43864,19.873705,43.28174
8154,1000.6173,47.410736,36.395306,42.48304,36.195305,29.412611,53.08196,26.506784,54.964333
8155,1001.65967,47.792656,37.70076,55.765778,40.058002,30.462202,48.82939,31.276525,56.84655
8156,998.82324,47.532112,37.703182,43.82336,36.482365,30.943228,38.526882,31.819384,53.5057
8157,990.3685,47.50042,36.793697,40.978443,32.637596,30.251549,34.48513,31.46206,49.481094
8158,987.6032,47.465103,35.953995,36.57876,29.146765,28.463638,33.558437,30.291668,43.713753
8159,987.93677,44.56968,33.1091,36.859116,23.918839,25.186945,31.499897,27.582066,40.508507
8160,990.087,42.35775,26.171072,30.049915,22.565277,23.120062,28.08051,25.049528,40.86567
8161,698.19415,34.49773,28.527437,28.624147,20.3141,18.707897,27.302694,26.488098,35.518837
8162,698.1417,31.53526,27.120705,26.173597,19.265553,16.988838,27.36995,26.216614,33.830177
8163,699.5083,29.69831,26.768871,26.648607,18.96488,14.71747,26.50642,26.446568,33.881145
8164,699.2111,29.695461,26.712717,27.348232,18.976635,16.007696,32.232594,26.550703,34.023373
8165,700.13165,30.627241,28.001719,29.11543,19.995918,18.740114,34.09936,28.306332,35.746334
8166,818.0698,32.560562,32.702747,32.943768,22.2709,20.646156,36.366486,31.435318,37.292427
8167,995.6676,37.267815,39.937435,37.38233,23.610903,27.383919,38.214077,39.74526,39.607174
8168,994.18994,41.676987,39.987392,42.73258,23.311834,28.896202,40.251614,61.39751,41.171173
8169,993.48816,45.36979,36.550972,34.134163,23.50655,30.010248,41.187252,29.471497,39.038414
8170,990.1235,45.13986,35.11959,35.241684,24.954826,30.901741,35.41836,27.2705,38.626312
8171,990.41736,45.483765,34.29222,33.420033,25.431347,30.452524,34.67461,24.076872,37.957882
8172,991.2831,45.56661,33.15899,32.93111,26.244919,29.154335,32.49137,25.349966,39.25016
8173,989.84076,45.680832,32.17264,32.423046,27.189255,28.273977,34.451023,21.145494,41.166573
8174,988.6277,45.952736,31.998526,32.753376,28.143494,27.909142,33.12482,23.688316,41.4606
8175,990.37476,45.889587,31.560041,33.136314,27.004011,28.07273,30.52455,23.60367,41.850945
8176,990.50745,46.629112,31.659521,33.031326,27.507298,27.725983,34.109158,25.395517,44.3719
8177,992.10754,47.50586,33.2087,33.783966,27.510336,28.601625,39.428677,27.533115,48.19216
8178,996.2999,50.16427,37.267242,39.398247,50.57848,31.079662,41.73048,32.26182,59.008865
8179,999.9568,52.076893,37.941986,38.99861,70.23812,31.80164,33.35,49.126232,62.022236
8180,994.39355,51.678875,37.22905,35.4362,88.00071,30.172287,28.359098,42.353146,58.12336
8181,971.6552,51.23896,36.727776,34.44236,75.61979,28.315586,27.489737,39.00726,53.340973
8182,978.537,49.00293,31.479006,33.454792,50.58827,25.927868,25.88965,27.49006,46.51937
8183,983.08813,47.4227,24.7498,30.585732,38.420723,22.282831,24.086105,27.956257,44.087437
8184,987.3007,45.32285,26.08127,26.752728,24.588192,20.811605,22.97148,26.397167,41.96096
8185,993.0375,42.476006,24.019287,22.968487,20.964764,18.811838,27.699137,23.528425,40.604836
8186,879.1648,41.474575,23.50997,16.261305,22.283215,18.533064,24.181763,23.069828,40.86312
8187,699.9602,41.590233,23.462595,17.098816,20.201902,19.278599,24.239298,20.63743,41.75815
8188,696.2645,42.249546,23.67447,17.809206,23.679314,19.929964,26.130493,23.410295,42.44223
8189,696.6908,44.82318,24.653835,27.737076,24.859863,21.60755,31.316963,24.834497,43.61535
8190,991.98517,46.089302,26.020601,35.802372,36.320904,22.957796,29.978636,30.160114,47.929657
8191,992.67505,48.962364,30.183298,47.514145,39.069065,26.012093,28.631645,38.9258,61.673832
8192,990.8701,50.424675,30.598253,52.13408,36.441746,27.787884,28.747194,51.135098,73.334
8193,995.2311,49.482357,25.92711,51.995922,34.07005,29.871534,29.552542,28.799742,62.37767
8194,994.0524,49.11412,24.372553,48.921516,40.976154,261.54538,35.940353,28.994097,54.491806
8195,991.31287,48.87555,23.578768,46.842426,40.954693,762.63165,29.670477,28.965853,46.780743
8196,999.6215,47.94333,23.478336,43.920967,33.976604,762.85046,28.086763,27.174826,44.351234
8197,703.41034,47.051003,23.616251,40.86085,32.1805,538.64,27.213287,25.40743,42.842422
8198,692.6269,46.789825,23.818739,39.951836,31.164097,538.1124,25.16054,24.412579,39.841553
8199,694.8907,46.69483,24.47861,41.17975,28.7799,538.0319,24.452444,24.376707,36.899094
8200,694.51025,46.52611,25.616152,45.762627,25.21593,538.35834,26.373066,26.14073,40.79346
8201,703.86487,46.682106,27.733816,50.62495,27.12891,763.7104,30.851027,26.6847,42.786697
8202,1006.52875,50.611782,34.621002,60.57939,28.959621,768.3798,41.11808,31.223589,47.219986
8203,1016.3334,52.892117,37.954803,72.8297,49.680973,766.2737,43.698288,37.340195,43.374695
8204,1003.445,52.267693,36.953335,73.45113,50.342487,766.9085,36.15057,30.581535,39.30363
8205,1002.00446,52.041367,36.364243,81.753136,35.84307,766.0191,30.240047,28.182371,36.045082
8206,994.8147,50.103416,34.247925,59.143276,31.32322,765.42096,28.587309,24.653791,34.152054
8207,699.0715,47.786476,27.888395,41.695084,29.114576,762.74506,24.049456,19.60447,31.680054
8208,697.6074,47.293686,25.754179,38.24117,25.670689,537.91797,21.244131,17.346647,26.834965
8209,697.2967,38.08236,29.551382,36.6378,21.246004,536.08044,20.618671,13.681023,31.653545
8210,697.49634,34.228844,28.293318,30.066479,20.50026,535.29456,20.955414,12.715856,32.421234
8211,697.1862,33.733482,27.961544,30.566648,20.749283,535.6365,22.509054,12.118765,34.40262
8212,697.5775,36.395912,28.292707,34.448967,21.73637,535.23755,24.477404,12.623055,31.52904
8213,699.3238,42.57127,29.545237,39.606216,23.407726,537.4661,29.685102,14.75028,33.848595
8214,701.9446,46.800903,31.743536,44.91067,24.528189,537.681,31.1829,16.987278,41.6864
8215,703.829,51.416412,40.002182,70.68426,26.043255,537.65546,34.027546,20.911404,48.38643
8216,999.28516,55.67446,46.69198,80.40435,25.490871,539.11017,34.11643,35.136208,53.744095
8217,999.4758,47.036034,35.780144,59.57129,29.171734,765.7707,33.820675,31.422144,51.057465
8218,999.1063,46.026264,32.186924,41.77337,37.53169,765.7172,34.534363,24.712751,51.06662
8219,998.3579,45.44306,30.378395,35.31387,35.977886,541.0945,34.21139,35.45593,50.47735
8220,997.0166,43.16152,26.78031,33.520214,28.508873,540.0115,32.91547,20.018345,49.40416
8221,995.1048,42.404736,24.369707,30.98769,26.75659,539.5875,33.03861,18.692732,49.374836
8222,994.3811,47.232323,24.365963,30.803062,25.14932,539.3654,34.168,17.707312,49.808243
8223,993.5715,43.89682,24.534933,29.466679,25.193691,540.452,34.80077,17.331453,52.015728
8224,993.0573,46.433647,24.610937,32.0839,26.06123,538.3865,36.022533,17.256622,60.27057
8225,993.0304,45.86361,26.594725,33.279167,25.929298,538.6503,37.224224,18.256504,59.914238
8226,997.54834,55.018894,29.141932,39.0167,28.64546,541.32855,38.298725,21.89653,75.90297
8227,999.5562,55.27356,28.653408,44.6157,34.26798,767.73206,46.97488,19.187176,62.73904
8228,998.85425,52.82474,27.086206,54.477993,32.004578,769.4043,46.235905,17.157598,50.59498
8229,995.26086,51.715446,25.960375,47.10388,33.26341,768.92505,39.168583,16.49085,44.934883
8230,988.4259,45.961624,24.853722,38.378292,32.71677,767.832,35.405956,14.170316,40.92684
8231,989.2791,44.459602,25.742788,36.699287,30.089489,616.19965,31.97038,9.887337,36.60048
8232,987.5755,40.243675,26.443762,33.911003,30.134966,538.5643,28.740519,10.668417,33.61841
8233,697.7994,31.186802,24.070787,32.33687,26.165806,535.77655,31.243223,9.5211315,29.126753
8234,699.12585,30.788563,23.647985,31.525654,26.076368,535.68866,30.69466,9.79004,29.29036
8235,700.8808,31.518955,23.290071,31.538197,25.531511,536.27295,30.965536,9.883694,31.677542
8236,701.3456,30.663132,23.317423,31.221165,26.638996,537.86115,30.206343,11.336097,34.420197
8237,995.8657,30.225256,23.77616,31.805798,26.91766,540.06085,32.26516,13.042795,31.857895
8238,992.99194,33.224953,29.15037,35.270325,28.339005,769.7723,35.329712,20.319838,38.584633
8239,993.1158,55.717434,31.221762,40.393898,29.968529,775.28766,42.50216,22.345947,39.739
8240,993.162,54.066563,30.999247,40.80337,39.039257,771.03656,45.619186,34.785477,40.753853
8241,992.9995,48.045494,29.726072,40.36737,38.31941,769.4289,45.717945,27.277273,42.720306
8242,973.19336,47.949905,28.376839,41.79217,33.974445,768.6181,47.39991,23.571135,40.399506
8243,976.49615,47.23916,27.039942,41.279945,32.42066,667.03,48.468666,20.783674,42.893505
8244,981.9675,45.615894,23.746025,39.849503,27.697762,760.11285,47.620857,19.369776,44.708633
8245,990.36194,43.8034,23.639997,38.363205,26.065147,537.38947,45.291576,19.830591,47.39369
8246,729.61206,43.202316,31.025328,37.078037,26.050129,538.5999,43.583473,19.211449,43.014427
8247,696.9614,42.18637,34.855827,35.99496,26.781208,539.1295,42.55967,19.474607,48.40008
8248,701.2759,42.080334,33.912937,35.43536,26.441278,541.668,42.24761,19.728922,51.30281
8249,698.43005,44.013554,35.749294,35.50314,25.284079,540.6597,43.499172,19.45585,54.447475
8250,996.0061,50.379498,38.25135,36.745,29.96791,768.01044,51.02709,21.233824,63.17496
8251,1002.69995,55.279022,48.736633,37.472008,36.147793,770.419,59.99242,20.996906,56.25146
8252,1000.1469,51.606415,36.065056,37.294212,34.249416,762.8531,59.612213,19.814558,48.621742
8253,996.28864,49.045185,34.257206,37.322227,29.947819,658.0041,49.802094,19.1152,47.640472
8254,988.3512,46.057693,30.736795,36.584755,26.600176,145.235,46.498142,15.395847,45.615402
8255,693.45447,35.66099,27.115973,34.46469,24.869205,24.395704,42.736675,13.013458,43.2212
8256,694.86194,32.637142,24.597902,31.79788,22.908546,21.414,36.831623,11.719519,40.434692
8257,703.56024,27.951096,22.516167,26.871265,18.970284,20.942661,36.646606,9.931397,35.726974
8258,702.13,28.17976,23.777792,17.156843,16.664898,19.948908,35.745182,10.749642,32.702103
8259,692.1057,28.62912,22.747835,17.746817,16.360676,17.888151,35.800602,11.861563,30.814512
8260,696.13794,28.887375,22.735168,18.20554,16.593525,17.910643,36.31915,11.071699,31.579401
8261,695.8369,29.473742,24.914076,20.246338,19.675022,21.626892,37.72975,12.125229,34.395164
8262,1001.4382,31.08317,24.538496,20.326326,22.046375,24.365835,44.715374,13.743097,37.418365
8263,1012.70013,45.132195,24.978569,30.800755,32.952908,44.917183,51.090206,16.222517,38.915596
8264,1014.57715,47.863396,26.058662,38.80404,33.617268,45.22519,58.92263,17.383423,42.31304
8265,1001.99243,46.568817,26.626093,44.152733,31.969736,27.772524,44.432568,18.681173,45.130753
8266,997.05585,46.732086,24.797695,45.02554,31.707138,24.765919,41.965508,19.308714,46.98211
8267,699.96924,46.54461,28.156784,42.92078,32.719902,21.5167,39.549446,19.971834,47.221397
8268,699.6616,45.95006,25.226017,39.339333,30.094528,16.89401,36.483196,20.760616,47.33487
8269,699.0615,44.706512,24.602312,34.530384,27.535446,14.987541,31.087599,20.167875,47.057716
8270,698.2112,45.161896,22.394228,33.970505,25.520126,13.693392,29.204365,19.692316,46.854893
8271,696.48804,44.623207,22.926744,34.12808,25.542936,12.97978,28.118149,19.377413,48.13846
8272,696.9864,45.403973,24.469019,35.751717,24.733173,14.20972,29.277262,19.79694,50.046394
8273,700.39404,47.536476,24.672337,37.329697,25.88859,15.599788,32.242245,20.25208,51.680977
8274,704.62775,51.327217,36.187607,41.575775,28.395452,21.660027,41.089912,34.38064,62.236656
8275,1006.63214,55.02433,32.031292,46.095955,30.75507,23.387867,44.60396,38.751152,70.921295
8276,1005.913,49.800056,27.099047,48.22985,27.025162,20.34382,37.91038,19.623346,59.73304
8277,1003.3531,48.007553,25.796091,47.94802,25.523075,18.989347,35.029995,19.562874,48.58745
8278,999.3816,46.411633,24.335108,47.48024,23.56937,17.771252,35.780716,17.493612,42.581802
8279,698.6346,40.810577,23.494589,44.449127,19.962515,15.654777,32.961834,16.914436,42.279877
8280,698.4211,34.165733,23.960587,39.02877,17.875786,14.778166,31.933844,17.268492,40.221542
8281,701.3541,29.743284,24.028238,31.46692,12.225176,13.92626,30.703852,14.679353,34.587296
8282,701.7537,29.358023,23.18957,30.01989,10.308836,14.046017,29.103886,16.05089,33.5789
8283,702.19403,29.587448,22.937433,28.92815,10.654267,14.098303,28.927353,14.760598,35.721455
8284,701.50165,29.814178,22.675314,28.898163,13.683237,14.441493,31.277735,13.790908,37.005016
8285,702.41003,29.987366,22.610573,29.812466,14.938908,15.892298,33.49999,14.14425,38.468002
8286,999.09155,30.86674,23.982927,34.842598,20.59982,18.699537,40.0106,15.104889,38.389282
8287,1004.47614,40.35148,25.513712,38.685555,26.94019,25.876667,54.26106,17.684124,37.605576
8288,1004.6919,43.289608,25.793974,42.35534,30.872013,27.486965,52.456203,18.84285,37.225277
8289,1001.6675,42.366623,23.800642,45.6531,29.815792,27.38424,45.020123,19.056229,36.373653
8290,983.02246,42.449036,25.283117,47.209305,31.51874,28.82586,42.037697,21.330166,38.448402
8291,983.0775,42.141685,25.275017,42.56842,32.114292,29.52932,40.00103,22.321701,38.523163
8292,985.81244,41.800728,23.77509,40.497963,31.452456,24.939524,38.265095,19.260593,40.058746
8293,696.029,43.08716,21.559725,39.300823,29.339018,23.661165,36.520233,17.975815,41.84928
8294,700.0917,44.126957,22.703863,39.536766,29.307161,22.711634,35.3595,15.016449,42.307163
8295,699.02356,44.88059,23.456045,37.81331,29.08282,21.768469,34.71204,15.874815,38.020027
8296,702.0106,44.75928,24.208235,37.046566,28.317831,21.481848,35.42584,16.467108,42.71346
8297,698.72974,44.78232,26.413845,36.72146,26.973225,21.161177,38.740185,17.627863,44.50708
8298,995.6791,49.675495,26.881592,38.13572,30.734264,20.577703,44.619305,20.7577,47.077477
8299,1001.94086,46.85702,26.972311,40.12055,34.0039,19.466068,46.033936,18.664858,48.53943
8300,1000.4199,40.74737,25.537533,38.540367,32.058655,19.095604,43.04598,18.335451,44.026955
8301,990.4478,36.45134,25.61372,37.14994,29.737545,18.438465,41.8735,17.462542,43.76718
8302,693.589,35.511803,24.48559,36.226635,25.96769,14.378132,40.413326,16.534624,43.31403
8303,692.0625,34.855328,24.773066,34.937996,23.977087,13.248661,34.932915,14.709324,42.39006
8304,690.62146,34.809723,24.845312,30.162056,23.319988,13.952454,32.82142,13.2757225,40.699745
8305,691.3971,30.618351,26.668608,26.521692,19.29671,14.397133,32.503433,11.937921,37.056152
8306,687.1266,30.24456,22.688738,25.01707,18.063526,12.531567,31.481674,11.379269,36.634468
8307,676.4821,30.02925,21.886784,25.978678,19.854874,12.887365,31.327803,11.017508,36.793854
8308,677.2478,30.158905,20.509104,26.745274,20.883167,14.311529,31.375538,10.769987,37.114925
8309,679.037,30.38296,20.494205,27.14323,21.568735,15.365223,32.48272,13.102562,38.439293
8310,698.28503,31.10094,21.29643,29.634789,23.23463,19.712093,35.35654,14.744198,41.183876
8311,711.6621,31.204227,20.908895,35.144875,30.363398,24.643396,39.560917,15.876975,44.445236
8312,715.0908,31.53303,20.982643,37.29633,31.199326,23.767155,40.313484,17.35715,45.585037
8313,704.09326,31.75539,21.464132,37.60372,28.442917,22.536196,35.38729,17.503794,45.856567
8314,703.90674,31.958118,22.174278,38.72099,30.494305,23.84892,32.87662,18.414438,47.75345
8315,703.6007,32.17489,20.409029,39.7128,28.781652,21.742653,32.83579,18.653074,48.202442
8316,704.23425,32.341793,19.04577,39.940586,25.879307,18.951254,31.595594,17.549107,48.04795
8317,703.1588,32.420063,19.13246,40.28842,25.157732,19.313408,30.080013,17.396883,47.232777
8318,701.4442,32.212296,18.80915,41.40082,25.301426,18.954367,29.789242,16.781393,46.55445
8319,699.6295,32.232323,18.463053,41.26348,25.34354,19.385942,29.90891,16.481987,46.15203
8320,698.4432,32.35449,18.455484,40.591976,26.392477,18.038462,30.015404,16.10687,46.08115
8321,699.932,33.157513,20.097923,39.83479,28.735468,18.926714,32.47128,18.01325,46.465904
8322,703.8865,34.901264,24.74338,41.02383,33.997986,20.784475,38.491737,20.2501,54.84211
