Day,2012Pearson daily,2013Pearson daily,2014Pearson daily,2015Pearson daily,2016Pearson daily,2017Pearson daily,2018Pearson daily,2019Pearson daily,2020Pearson daily,2021Pearson daily
346,,,,,,,,,,0.868539176295453
347,0.7306223302288968,,,,,,,,,
347,,0.6235731198637418,,,,,,,,
347,,,0.48360267086289555,,,,,,,
347,,,,0.6955409534366186,,,,,,
347,,,,,0.624148402263015,,,,,
347,,,,,,0.369406194776951,,,,
347,,,,,,,0.6662490684244551,,,
347,,,,,,,,0.827404003734836,,
347,,,,,,,,,0.714491110324017,
347,,,,,,,,,,0.750526291957627
348,0.832324130815135,,,,,,,,,
348,,0.8568958315964952,,,,,,,,
348,,,0.7491541411752123,,,,,,,
348,,,,0.6082076221700927,,,,,,
348,,,,,0.7137966685752842,,,,,
348,,,,,,0.8120502679189925,,,,
348,,,,,,,0.47843904997218084,,,
348,,,,,,,,0.5247110781302754,,
348,,,,,,,,,0.648473159910627,
348,,,,,,,,,,0.6566534756994011
349,0.8289948990511797,,,,,,,,,
349,,0.6707534373700805,,,,,,,,
349,,,0.5421182711016908,,,,,,,
349,,,,0.5817008512382689,,,,,,
349,,,,,0.8103151671161621,,,,,
349,,,,,,0.7240550876942704,,,,
349,,,,,,,0.48953537227865107,,,
349,,,,,,,,0.4741777291475887,,
349,,,,,,,,,0.6561317047382694,
349,,,,,,,,,,0.9176480467043534
350,0.8366459898729504,,,,,,,,,
350,,0.562828443572466,,,,,,,,
350,,,0.7609087630865136,,,,,,,
350,,,,0.2951107224929506,,,,,,
350,,,,,0.7614726435409873,,,,,
350,,,,,,0.4023877523798798,,,,
350,,,,,,,0.5932192464265049,,,
350,,,,,,,,0.583169781544314,,
350,,,,,,,,,0.6867733581907742,
350,,,,,,,,,,0.646624299773539
351,0.6692593695980518,,,,,,,,,
351,,0.40811007840356534,,,,,,,,
351,,,0.6434272749375247,,,,,,,
351,,,,0.8014250844398614,,,,,,
351,,,,,0.7178103290390326,,,,,
351,,,,,,0.4775562331024866,,,,
351,,,,,,,0.4230001016316903,,,
351,,,,,,,,0.6738753173535947,,
351,,,,,,,,,0.18509360392710475,
351,,,,,,,,,,0.7800848745033779
352,0.820985940602149,,,,,,,,,
352,,0.4705977622459241,,,,,,,,
352,,,0.5615044009785706,,,,,,,
352,,,,0.7480797012643553,,,,,,
352,,,,,0.7850230631606923,,,,,
352,,,,,,0.6808517304230157,,,,
352,,,,,,,0.680986241786905,,,
352,,,,,,,,0.6975479044931312,,
352,,,,,,,,,0.7693155980109785,
352,,,,,,,,,,0.735201186412787
353,0.7218808845389901,,,,,,,,,
353,,0.6933827997444959,,,,,,,,
353,,,0.8280569719706817,,,,,,,
353,,,,0.44004807012238595,,,,,,
353,,,,,0.7936799407051456,,,,,
353,,,,,,0.9472036455084917,,,,
353,,,,,,,0.4213917604048999,,,
353,,,,,,,,0.6261746376241637,,
353,,,,,,,,,0.5009224103815882,
353,,,,,,,,,,0.4762555202064268
354,0.7963437305573348,,,,,,,,,
354,,0.5050201503193718,,,,,,,,
354,,,0.7180831142941182,,,,,,,
354,,,,0.41139280330789846,,,,,,
354,,,,,0.5497611181860048,,,,,
354,,,,,,0.5875962433093734,,,,
354,,,,,,,0.7014017431848335,,,
354,,,,,,,,0.3624093644220444,,
354,,,,,,,,,0.699447502267001,
354,,,,,,,,,,0.7519800879206553
355,0.44379535553601823,,,,,,,,,
355,,0.5854207297346951,,,,,,,,
355,,,0.7478951360675088,,,,,,,
355,,,,0.8991989779970168,,,,,,
355,,,,,0.41196155222537756,,,,,
355,,,,,,0.31941950672706393,,,,
355,,,,,,,0.5288684622663227,,,
355,,,,,,,,0.7442051870922195,,
355,,,,,,,,,0.8377402556470118,
355,,,,,,,,,,0.7579296110938205
356,0.6463856610618197,,,,,,,,,
356,,0.8366124368169293,,,,,,,,
356,,,0.6879525642855562,,,,,,,
356,,,,0.4001541621996087,,,,,,
356,,,,,0.5821520764491959,,,,,
356,,,,,,0.6255728939972104,,,,
356,,,,,,,0.6367489627957715,,,
356,,,,,,,,0.6683938608794676,,
356,,,,,,,,,0.6604438916228506,
356,,,,,,,,,,0.6519651204753905
357,0.8091996156428868,,,,,,,,,
357,,0.5449551358725433,,,,,,,,
357,,,0.6866334833321123,,,,,,,
357,,,,0.5864947651560359,,,,,,
357,,,,,0.7344117659512022,,,,,
357,,,,,,0.7899722057414298,,,,
357,,,,,,,0.7112549083944151,,,
357,,,,,,,,0.8583462711609555,,
357,,,,,,,,,0.38140671823797234,
357,,,,,,,,,,0.5555861218535827
358,0.25206992628246744,,,,,,,,,
358,,0.6909052616478355,,,,,,,,
358,,,0.8951193744772572,,,,,,,
358,,,,0.9208163816702484,,,,,,
358,,,,,0.5450632850894246,,,,,
358,,,,,,0.7787302555394039,,,,
358,,,,,,,0.8519208555461002,,,
358,,,,,,,,0.5235201862746902,,
358,,,,,,,,,0.6500592042935551,
358,,,,,,,,,,0.5840371939462012
359,0.7173872455336642,,,,,,,,,
359,,0.6286407554085524,,,,,,,,
359,,,0.6829338290424348,,,,,,,
359,,,,0.6334236917681132,,,,,,
359,,,,,0.564264096926451,,,,,
359,,,,,,0.5149423774510398,,,,
359,,,,,,,0.8186037437328056,,,
359,,,,,,,,0.7885422478347948,,
359,,,,,,,,,0.851610934184872,
359,,,,,,,,,,0.648463312903736
360,0.6709891851137859,,,,,,,,,
360,,0.7728130191283615,,,,,,,,
360,,,0.5572441680591393,,,,,,,
360,,,,0.8128311542066989,,,,,,
360,,,,,0.6899004154299646,,,,,
360,,,,,,0.4164742611077282,,,,
360,,,,,,,0.49127943251892336,,,
360,,,,,,,,0.8590248925563444,,
360,,,,,,,,,0.8296055803258436,
360,,,,,,,,,,0.8900764922870008
361,0.8181642004485427,,,,,,,,,
361,,0.4311716356655442,,,,,,,,
361,,,0.4598889729707725,,,,,,,
361,,,,0.41062490977124355,,,,,,
361,,,,,0.7819470495787526,,,,,
361,,,,,,0.33833477756295344,,,,
361,,,,,,,0.6863292668725773,,,
361,,,,,,,,0.5366223082881243,,
361,,,,,,,,,0.5781881374441715,
361,,,,,,,,,,0.5362531793990144
362,0.710193868770574,,,,,,,,,
362,,0.46140831749873057,,,,,,,,
362,,,0.5903651147707234,,,,,,,
362,,,,0.5182959889007012,,,,,,
362,,,,,0.5389756055404674,,,,,
362,,,,,,0.515583946287977,,,,
362,,,,,,,0.2812373504583293,,,
362,,,,,,,,0.6874211326530775,,
362,,,,,,,,,0.7947146573378472,
362,,,,,,,,,,0.45134133811461696
363,0.7126982248516316,,,,,,,,,
363,,0.7148997921189661,,,,,,,,
363,,,0.43762756521372165,,,,,,,
363,,,,0.37100503194284284,,,,,,
363,,,,,0.7581314121949156,,,,,
363,,,,,,0.6585009858503164,,,,
363,,,,,,,0.8666161297212805,,,
363,,,,,,,,0.6635821795975937,,
363,,,,,,,,,0.0890314885628089,
363,,,,,,,,,,0.7512237299145135
364,0.7047916732610203,,,,,,,,,
364,,0.028392287652394897,,,,,,,,
364,,,0.7975960117514427,,,,,,,
364,,,,0.7160347163857121,,,,,,
364,,,,,0.8499419479622161,,,,,
364,,,,,,-0.12707636138473852,,,,
364,,,,,,,0.6211408865574445,,,
364,,,,,,,,0.9017917740359789,,
364,,,,,,,,,0.7961124033566642,
364,,,,,,,,,,0.03325641263251489
