Unnamed: 0,Time_Index,NG,None,coal,uranium,Year
7439,7439,5.733,0,5.336573074,0.705536,1970
7440,7440,5.733,0,5.336573074,0.705536,1970
7441,7441,5.733,0,5.336573074,0.705536,1970
7442,7442,5.733,0,5.336573074,0.705536,1970
7443,7443,5.733,0,5.336573074,0.705536,1970
7444,7444,5.733,0,5.336573074,0.705536,1970
7445,7445,5.733,0,5.336573074,0.705536,1970
7446,7446,5.733,0,5.336573074,0.705536,1970
7447,7447,5.733,0,5.336573074,0.705536,1970
7448,7448,5.733,0,5.336573074,0.705536,1970
7449,7449,5.733,0,5.336573074,0.705536,1970
7450,7450,5.733,0,5.336573074,0.705536,1970
7451,7451,5.733,0,5.336573074,0.705536,1970
7452,7452,5.733,0,5.336573074,0.705536,1970
7453,7453,5.733,0,5.336573074,0.705536,1970
7454,7454,5.733,0,5.336573074,0.705536,1970
7455,7455,5.733,0,5.336573074,0.705536,1970
7456,7456,5.733,0,5.336573074,0.705536,1970
7457,7457,5.733,0,5.336573074,0.705536,1970
7458,7458,5.733,0,5.336573074,0.705536,1970
7459,7459,5.733,0,5.336573074,0.705536,1970
7460,7460,5.733,0,5.336573074,0.705536,1970
7461,7461,5.733,0,5.336573074,0.705536,1970
7462,7462,5.733,0,5.336573074,0.705536,1970
7463,7463,5.733,0,5.336573074,0.705536,1970
7464,7464,5.733,0,5.336573074,0.705536,1970
7465,7465,5.51,0,5.669546436,0.705536,1970
7466,7466,5.51,0,5.669546436,0.705536,1970
7467,7467,5.51,0,5.669546436,0.705536,1970
7468,7468,5.51,0,5.669546436,0.705536,1970
7469,7469,5.51,0,5.669546436,0.705536,1970
7470,7470,5.51,0,5.669546436,0.705536,1970
7471,7471,5.51,0,5.669546436,0.705536,1970
7472,7472,5.51,0,5.669546436,0.705536,1970
7473,7473,5.51,0,5.669546436,0.705536,1970
7474,7474,5.51,0,5.669546436,0.705536,1970
7475,7475,5.51,0,5.669546436,0.705536,1970
7476,7476,5.51,0,5.669546436,0.705536,1970
7477,7477,5.51,0,5.669546436,0.705536,1970
7478,7478,5.51,0,5.669546436,0.705536,1970
7479,7479,5.51,0,5.669546436,0.705536,1970
7480,7480,5.51,0,5.669546436,0.705536,1970
7481,7481,5.51,0,5.669546436,0.705536,1970
7482,7482,5.51,0,5.669546436,0.705536,1970
7483,7483,5.51,0,5.669546436,0.705536,1970
7484,7484,5.51,0,5.669546436,0.705536,1970
7485,7485,5.51,0,5.669546436,0.705536,1970
7486,7486,5.51,0,5.669546436,0.705536,1970
7487,7487,5.51,0,5.669546436,0.705536,1970
7488,7488,5.51,0,5.669546436,0.705536,1970
7489,7489,5.53,0,5.471562275,0.705536,1970
7490,7490,5.53,0,5.471562275,0.705536,1970
7491,7491,5.53,0,5.471562275,0.705536,1970
7492,7492,5.53,0,5.471562275,0.705536,1970
7493,7493,5.53,0,5.471562275,0.705536,1970
7494,7494,5.53,0,5.471562275,0.705536,1970
7495,7495,5.53,0,5.471562275,0.705536,1970
7496,7496,5.53,0,5.471562275,0.705536,1970
7497,7497,5.53,0,5.471562275,0.705536,1970
7498,7498,5.53,0,5.471562275,0.705536,1970
7499,7499,5.53,0,5.471562275,0.705536,1970
7500,7500,5.53,0,5.471562275,0.705536,1970
7501,7501,5.53,0,5.471562275,0.705536,1970
