BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t452,43230.379722,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43237.63211
t453,42144.915662,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42152.16805
t454,40689.24946199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40696.50185
t455,38533.107532,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38540.35992
t456,36549.207242,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36556.45963
t457,35146.777220828786,0.0,-1.2623688287861945,0.0,0.0,0.0,0.0,0.0,0.0,-35152.76724
t458,34482.354662000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34489.60705
t459,34172.367922000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34179.62031
t460,34369.32954951655,0.0,-0.18938751654737326,0.0,0.0,0.0,0.0,0.0,0.0,-34376.39255
t461,35233.708272,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35240.96066
t462,37370.214532,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37377.46692
t463,40549.90440684599,52.8429351540035,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40609.99973
t464,41844.00623199999,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42577.25862
t465,43052.53184524512,219.3556967548819,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43279.13993
t466,42999.268344471995,678.8523775279991,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43685.37311
t467,43468.029821087,351.53531091299374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43826.81752
t468,43813.180652,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43820.43304
t469,43643.549002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43650.80139
t470,43068.225181999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43075.47757
t471,42726.80063199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42734.05302
t472,42734.22355199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42741.47594
t473,43253.458761999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43260.71115
t474,44310.538621938,37.54284006200214,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44355.33385
t475,44756.379755859,605.1448761409956,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45368.77702
t476,44844.923702,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44852.17609
t477,43882.985792,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43890.23818
t478,42245.952262,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42253.20465
t479,39977.75137199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39985.00376
t480,37718.612552,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37725.86494
t481,36200.544342,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36207.79673
