Unnamed,NG,Time_Index,coal,None,uranium
564,3.13,564,2.946364291,0,0.705536
565,3.13,565,2.946364291,0,0.705536
566,3.13,566,2.946364291,0,0.705536
567,3.13,567,2.946364291,0,0.705536
568,3.13,568,2.946364291,0,0.705536
569,3.13,569,2.946364291,0,0.705536
570,3.13,570,2.946364291,0,0.705536
571,3.13,571,2.946364291,0,0.705536
572,3.13,572,2.946364291,0,0.705536
573,3.13,573,2.946364291,0,0.705536
574,3.13,574,2.946364291,0,0.705536
575,3.13,575,2.946364291,0,0.705536
576,3.13,576,2.946364291,0,0.705536
577,3.15,577,2.870770338,0,0.705536
578,3.15,578,2.870770338,0,0.705536
579,3.15,579,2.870770338,0,0.705536
580,3.15,580,2.870770338,0,0.705536
581,3.15,581,2.870770338,0,0.705536
582,3.15,582,2.870770338,0,0.705536
583,3.15,583,2.870770338,0,0.705536
584,3.15,584,2.870770338,0,0.705536
585,3.15,585,2.870770338,0,0.705536
586,3.15,586,2.870770338,0,0.705536
587,3.15,587,2.870770338,0,0.705536
588,3.15,588,2.870770338,0,0.705536
589,3.15,589,2.870770338,0,0.705536
590,3.15,590,2.870770338,0,0.705536
591,3.15,591,2.870770338,0,0.705536
592,3.15,592,2.870770338,0,0.705536
593,3.15,593,2.870770338,0,0.705536
594,3.15,594,2.870770338,0,0.705536
595,3.15,595,2.870770338,0,0.705536
596,3.15,596,2.870770338,0,0.705536
597,3.15,597,2.870770338,0,0.705536
598,3.15,598,2.870770338,0,0.705536
599,3.15,599,2.870770338,0,0.705536
600,3.15,600,2.870770338,0,0.705536
601,3.15,601,2.870770338,0,0.705536
602,3.15,602,2.870770338,0,0.705536
603,3.15,603,2.870770338,0,0.705536
604,3.15,604,2.870770338,0,0.705536
605,3.15,605,2.870770338,0,0.705536
606,3.15,606,2.870770338,0,0.705536
607,3.15,607,2.870770338,0,0.705536
608,3.15,608,2.870770338,0,0.705536
609,3.15,609,2.870770338,0,0.705536
610,3.15,610,2.870770338,0,0.705536
611,3.15,611,2.870770338,0,0.705536
612,3.15,612,2.870770338,0,0.705536
613,3.15,613,2.870770338,0,0.705536
614,3.15,614,2.870770338,0,0.705536
615,3.15,615,2.870770338,0,0.705536
616,3.15,616,2.870770338,0,0.705536
617,3.15,617,2.870770338,0,0.705536
618,3.15,618,2.870770338,0,0.705536
619,3.15,619,2.870770338,0,0.705536
620,3.15,620,2.870770338,0,0.705536
621,3.15,621,2.870770338,0,0.705536
622,3.15,622,2.870770338,0,0.705536
623,3.15,623,2.870770338,0,0.705536
